profile_link,education
https://www.whitecase.com/people/eline-souffriau,Bachelor of Law University of Ghent
https://www.whitecase.com/people/giuseppe-tantulli,LLM Columbia Law School
https://www.whitecase.com/people/giuseppe-tantulli,"Law and Management of Competition, Intellectual Property and Communications Luiss University Rome"
https://www.whitecase.com/people/giuseppe-tantulli,Master's Degree in Law Luiss University Rome
https://www.whitecase.com/people/aurelie-terlinden,LLM UC Berkeley Boalt Hall
https://www.whitecase.com/people/aurelie-terlinden,Master in Law Universite Catholique de Louvain
https://www.whitecase.com/people/aurelie-terlinden,Erasmus Universidad Complutense de Madrid
https://www.whitecase.com/people/aurelie-terlinden,Bachelor of Laws Facultes Universitaires Saint-Louis
https://www.whitecase.com/people/irina-trichkovska,LLM European and International Law University of Amsterdam
https://www.whitecase.com/people/irina-trichkovska,LLB International Law Sts Cyril and Methodius University
https://www.whitecase.com/people/nicolas-vande-velde,LLM University of Chicago
https://www.whitecase.com/people/nicolas-vande-velde,Master of Law Universite Libre de Bruxelles
https://www.whitecase.com/people/nicolas-vande-velde,Bachelor of Law Universite Libre de Bruxelles
https://www.whitecase.com/people/matthias-vangenechten,Advanced Master in International Relations and Diplomacy University of Antwerp
https://www.whitecase.com/people/matthias-vangenechten,Master of Law Catholic University of Leuven
https://www.whitecase.com/people/matthias-vangenechten,International Exchange National University of Singapore
https://www.whitecase.com/people/matthias-vangenechten,Bachelor of Law Catholic University of Leuven
https://www.whitecase.com/people/bram-vereecken,LLM Competition and Consumer Law University of Melbourne
https://www.whitecase.com/people/bram-vereecken,LLM International Business Law University of Ghent
https://www.whitecase.com/people/bram-vereecken,Master of Law Vrije Universiteit Brussel
https://www.whitecase.com/people/bram-vereecken,Bachelor of Laws Vrije Universiteit Brussel
https://www.whitecase.com/people/bram-vereecken,Erasmus University of Lapland
https://www.whitecase.com/people/tobias-zuber,Dr jur Martin Luther University Halle-Wittenberg
https://www.whitecase.com/people/tobias-zuber,Second State Exam Higher Regional Court of Berlin
https://www.whitecase.com/people/tobias-zuber,First State Exam University of Munster
https://www.whitecase.com/people/georgi-ropanov,Master's Degree International Economic Relations Varna University of Economics
https://www.whitecase.com/people/peter-citron,"Trinity College, Cambridge"
https://www.whitecase.com/people/peter-citron,Universite Libre de Bruxelles Brussels
https://www.whitecase.com/people/fabienne-vermeeren,University of Antwerp
https://www.whitecase.com/people/said-hanafi,"LLM Queen Mary and Westfield College, University of London"
https://www.whitecase.com/people/said-hanafi,LLB Cairo University
https://www.whitecase.com/people/tarek-mohanna,Graduate Diploma in Law BPP Law School London
https://www.whitecase.com/people/tarek-mohanna,MA Public International Law American University in Cairo
https://www.whitecase.com/people/tarek-mohanna,BA Public International Law American University in Cairo
https://www.whitecase.com/people/walid-el-daly,LLB Al Mansoura University Cairo
https://www.whitecase.com/people/ziad-gadalla,LLB Faculty of Law English Department Alexandria University
https://www.whitecase.com/people/sherief-rashed,LLM Harvard Law School
https://www.whitecase.com/people/sherief-rashed,LLM American University Cairo
https://www.whitecase.com/people/sherief-rashed,LLB Cairo University
https://www.whitecase.com/people/bryan-cory,Juris Doctor Harvard Law School
https://www.whitecase.com/people/bryan-cory,Bachelor of Arts University of Texas
https://www.whitecase.com/people/tamer-nagy,"JD American University, Washington College of Law"
https://www.whitecase.com/people/tamer-nagy,MA American University School of International Service
https://www.whitecase.com/people/tamer-nagy,BA Earlham College
https://www.whitecase.com/people/ahmad-ashraf,LLB Cairo University
https://www.whitecase.com/people/farah-atef,LLM Harvard Law School
https://www.whitecase.com/people/farah-atef,LLB Ain Shams University
https://www.whitecase.com/people/farah-atef,BA American University in Cairo
https://www.whitecase.com/people/ahmed-bekheit,LLB English Section Cairo University
https://www.whitecase.com/people/mahmoud-ezz,LLM University of Pennsylvania Law School
https://www.whitecase.com/people/mahmoud-ezz,Wharton Business & Law Certificate (WBLC) Wharton Business School
https://www.whitecase.com/people/mahmoud-ezz,LLB Cairo University
https://www.whitecase.com/people/youssef-fathy,Bachelor of Arts American University in Cairo
https://www.whitecase.com/people/youssef-fathy,LLB Ain Shams University
https://www.whitecase.com/people/youssef-fathy,"Master of Law University of California, Berkeley School of Law"
https://www.whitecase.com/people/tarek-kfoury,"International and European Business Law Universite Paris I, Pantheon-Sorbonne in association with Cairo University"
https://www.whitecase.com/people/tarek-kfoury,"Business Law Universite Paris I, Pantheon-Sorbonne in association with Cairo University"
https://www.whitecase.com/people/tarek-kfoury,LLB Cairo University
https://www.whitecase.com/people/moustafa-raouf,LLB Cairo University
https://www.whitecase.com/people/cherif-el-tabei,Master 1 and License in International Business Law from the Institute of Business Law Paris I - Pantheon Sorbonne
https://www.whitecase.com/people/cherif-el-tabei,Bachelor of Law Cairo University
https://www.whitecase.com/people/ian-cuillerier,BCL McGill University Faculty of Law
https://www.whitecase.com/people/ian-cuillerier,LLB McGill University Faculty of Law
https://www.whitecase.com/people/ian-cuillerier,HBA University of Western Ontario
https://www.whitecase.com/people/damien-nyer,"BCL, LLB, LLM McGill University"
https://www.whitecase.com/people/damien-nyer,Maitrise de Droit Civil Universite de Grenoble
https://www.whitecase.com/people/daniel-abercromby,Bachelor of Arts University of Auckland
https://www.whitecase.com/people/daniel-abercromby,Bachelor of Laws (LLB Hons) University of Auckland
https://www.whitecase.com/people/margie-chan,LLB The University of Hong Kong
https://www.whitecase.com/people/margie-chan,PCLL The University of Hong Kong
https://www.whitecase.com/people/melody-chan,"LLB (Hons) College of Law Sydney, Australia"
https://www.whitecase.com/people/melody-chan,BComm University of Sydney Australia
https://www.whitecase.com/people/baldwin-cheng,University of Sydney
https://www.whitecase.com/people/baldwin-cheng,Bachelor of Commerce University of Sydney
https://www.whitecase.com/people/simon-collins,LLB University of Bristol
https://www.whitecase.com/people/simon-collins,"LPC College of Law, York"
https://www.whitecase.com/people/william-fong,PCLL University of Hong Kong
https://www.whitecase.com/people/william-fong,LLB University of Warwick
https://www.whitecase.com/people/bingna-guo,LLM New York University
https://www.whitecase.com/people/bingna-guo,LLB Fudan University Law School
https://www.whitecase.com/people/christopher-kelly,LLB University of Queensland
https://www.whitecase.com/people/christopher-kelly,BCom Accounting and Business Finance University of Queensland
https://www.whitecase.com/people/david-li,LLB (Honors) National University of Singapore
https://www.whitecase.com/people/eugene-man,Postgraduate Certificate of Laws City University of Hong Kong
https://www.whitecase.com/people/eugene-man,LLB London School of Economics and Political Science
https://www.whitecase.com/people/steven-sha,JD Stanford Law School
https://www.whitecase.com/people/steven-sha,BS Stanford University
https://www.whitecase.com/people/clara-shirota,Postgraduate Certificate of Laws City University of Hong Kong
https://www.whitecase.com/people/clara-shirota,LLB York University
https://www.whitecase.com/people/clara-shirota,MBA York University
https://www.whitecase.com/people/clara-shirota,BSc University of Toronto
https://www.whitecase.com/people/paul-tang,"LLM University of California, Berkeley"
https://www.whitecase.com/people/paul-tang,LLB Tsinghua University
https://www.whitecase.com/people/vivian-tsoi,"JD University of California, Hastings College of the Law"
https://www.whitecase.com/people/vivian-tsoi,BSFS Georgetown University
https://www.whitecase.com/people/anthony-tony-wong,LLB University of Bristol
https://www.whitecase.com/people/daniel-yeh,JD Northwestern University Pritzker School of Law
https://www.whitecase.com/people/daniel-yeh,BA University of Illinois
https://www.whitecase.com/people/alex-zhang,JD University of Minnesota
https://www.whitecase.com/people/alex-zhang,LLM China University of Political Science and Law Beijing
https://www.whitecase.com/people/alex-zhang,BA The Institute of International Relations Beijing
https://www.whitecase.com/people/jessica-zhou,JD Columbia University
https://www.whitecase.com/people/jessica-zhou,"MBA University of California, Irvine"
https://www.whitecase.com/people/jessica-zhou,BA Beijing Foreign Studies University
https://www.whitecase.com/people/stephen-howard,Bachelor of Laws (Hons I) University of Sydney
https://www.whitecase.com/people/stephen-howard,Bachelor of Economics Social Science University of Sydney
https://www.whitecase.com/people/james-hsiao,Juris Doctor Boston University School of Law
https://www.whitecase.com/people/james-hsiao,Master of Arts City University of New York
https://www.whitecase.com/people/james-hsiao,Bachelor of Arts City University of New York
https://www.whitecase.com/people/shaohui-jiang,JD Northwestern University
https://www.whitecase.com/people/shaohui-jiang,MS Cornell University
https://www.whitecase.com/people/shaohui-jiang,MA North Carolina State University
https://www.whitecase.com/people/tzi-yang-seow,LLM New York University School of Law
https://www.whitecase.com/people/tzi-yang-seow,LLB National University of Singapore
https://www.whitecase.com/people/peiwen-chen,LLB & BCom University of Melbourne
https://www.whitecase.com/people/christopher-corr,JD George Washington University Law School
https://www.whitecase.com/people/christopher-corr,BA Pennsylvania State University
https://www.whitecase.com/people/nathaniel-crowley,LPC The College of Law Moorgate
https://www.whitecase.com/people/nathaniel-crowley,LLB University of Bristol
https://www.whitecase.com/people/xuan-jin,LPC The College of Law Moorgate London
https://www.whitecase.com/people/xuan-jin,LLB (Hons) London School of Economics and Political Science
https://www.whitecase.com/people/ming-lee-leung,JD Northwestern University School of Law
https://www.whitecase.com/people/ming-lee-leung,"LLB Peking University School of Law, Beijing, China"
https://www.whitecase.com/people/ilan-wong,JD Brooklyn Law School
https://www.whitecase.com/people/ilan-wong,MA Tufts University
https://www.whitecase.com/people/ilan-wong,BA Wellesley College
https://www.whitecase.com/people/denise-cheung,PCLL City University of Hong Kong
https://www.whitecase.com/people/denise-cheung,BCom/Law University of New South Wales
https://www.whitecase.com/people/mark-chu,JD University of Illinois College of Law
https://www.whitecase.com/people/mark-chu,BA History University of Illinois
https://www.whitecase.com/people/yuran-cui,LLM Northwestern University
https://www.whitecase.com/people/yuran-cui,LLB Wuhan University
https://www.whitecase.com/people/jonathan-feng,LPC City Law School
https://www.whitecase.com/people/jonathan-feng,GDL City Law School
