profile_link,bar_court
https://www.whitecase.com/people/sonja-hoffmann,Certified Lawyer for Bank and Capital Market Law
https://www.whitecase.com/people/sonja-hoffmann,Rechtsanwaltin
https://www.whitecase.com/people/jan-philipp-hoos,Insolvency Lawyer
https://www.whitecase.com/people/jan-philipp-hoos,Rechtsanwalt
https://www.whitecase.com/people/riaz-janjuah,Rechtsanwalt
https://www.whitecase.com/people/alexander-kiefner,Rechtsanwalt
https://www.whitecase.com/people/roger-kiem,"Rechtsanwalt, Germany"
https://www.whitecase.com/people/matthias-kiesewetter,Rechtsanwalt
https://www.whitecase.com/people/andreas-kleinschmidt,Insolvency Lawyer
https://www.whitecase.com/people/andreas-kleinschmidt,"Rechtsanwalt, Germany"
https://www.whitecase.com/people/stefan-koch,Rechtsanwalt
https://www.whitecase.com/people/stefan-koch,"Attorney-at-Law, New York"
https://www.whitecase.com/people/jost-kotthoff,Rechtsanwalt
https://www.whitecase.com/people/jorg-kraffel,Rechtsanwalt
https://www.whitecase.com/people/jorg-kraffel,"Notar, Notarkammer Berlin"
https://www.whitecase.com/people/lutz-kramer,Rechtsanwalt
https://www.whitecase.com/people/markus-langen,Rechtsanwalt
https://www.whitecase.com/people/bero-alexander-lau,Rechtsanwalt
https://www.whitecase.com/people/andreas-lischka,Rechtsanwalt
https://www.whitecase.com/people/sylvia-lorenz,Rechtsanwaltin
https://www.whitecase.com/people/hermann-melnikov,"Solicitor, England and Wales"
https://www.whitecase.com/people/hermann-melnikov,"Rechtsanwalt, Germany"
https://www.whitecase.com/people/markus-mette,Rechtsanwalt
https://www.whitecase.com/people/martin-munz,Rechtsanwalt
https://www.whitecase.com/people/hendrik-roger,Fachanwalt fur Arbeitsrecht (Labor Lawyer)
https://www.whitecase.com/people/hendrik-roger,Rechtsanwalt
https://www.whitecase.com/people/tine-schauenburg,Rechtsanwaltin
https://www.whitecase.com/people/sebastian-schrag,Rechtsanwalt
https://www.whitecase.com/people/christoph-schulte-kaubrugger,Rechtsanwalt
https://www.whitecase.com/people/vanessa-schurmann,"Solicitor, England and Wales"
https://www.whitecase.com/people/vanessa-schurmann,Ontario Bar
https://www.whitecase.com/people/sebastien-seele,Rechtsanwalt
https://www.whitecase.com/people/rostyslav-telyatnykov,Rechtsanwalt
https://www.whitecase.com/people/rostyslav-telyatnykov,"Notar, Notarkammer Frankfurt"
https://www.whitecase.com/people/christian-theissen,Rechtsanwalt
https://www.whitecase.com/people/philip-trillmich,Solicitor (England and Wales)
https://www.whitecase.com/people/philip-trillmich,Rechtsanwalt
https://www.whitecase.com/people/sven-holger-undritz,Insolvency Lawyer
https://www.whitecase.com/people/sven-holger-undritz,Rechtsanwalt
https://www.whitecase.com/people/sara-vanetta,Rechtsanwaltin
https://www.whitecase.com/people/gero-von-jhering,Rechtsanwalt
https://www.whitecase.com/people/tomislav-vrabec,Rechtsanwalt
https://www.whitecase.com/people/gernot-wagner,"Attorney-at-Law, New York"
https://www.whitecase.com/people/ingrid-wijnmalen,Rechtsanwaltin
https://www.whitecase.com/people/norbert-wimmer,Administrative Lawyer
https://www.whitecase.com/people/norbert-wimmer,Rechtsanwalt
https://www.whitecase.com/people/christian-wirth,Certified Lawyer for Bank and Capital Market Law
https://www.whitecase.com/people/christian-wirth,Certified Insurance Lawyer
https://www.whitecase.com/people/christian-wirth,Rechtsanwalt
https://www.whitecase.com/people/markus-wischemeyer,Rechtsanwalt
https://www.whitecase.com/people/markus-wischemeyer,Insolvency Lawyer
https://www.whitecase.com/people/holger-wolf,"Rechtsanwalt, Regional Court of Frankfurt am Main"
https://www.whitecase.com/people/karsten-wockener,Solicitor (England and Wales)
https://www.whitecase.com/people/karsten-wockener,Rechtsanwalt
https://www.whitecase.com/people/karl-jorg-xylander,Rechtsanwalt
https://www.whitecase.com/people/florian-ziegler,Rechtsanwalt
https://www.whitecase.com/people/florian-ziegler,"Notar, Notarkammer Frankfurt"
https://www.whitecase.com/people/peter-becker,Rechtsanwalt
https://www.whitecase.com/people/matthias-bochum,Rechtsanwalt
https://www.whitecase.com/people/tim-bracksiek,Rechtsanwalt
https://www.whitecase.com/people/jens-brommelmeier,Rechtsanwalt
https://www.whitecase.com/people/tobias-daubert,Rechtsanwalt
https://www.whitecase.com/people/alexandra-diehl,"Attorney-at-Law, New York"
https://www.whitecase.com/people/alexandra-diehl,Rechtsanwaltin
https://www.whitecase.com/people/yassin-dimassi,Rechtsanwalt
https://www.whitecase.com/people/cristina-freudenberger,Rechtsanwaltin
https://www.whitecase.com/people/patricia-galts,Rechtsanwaltin
https://www.whitecase.com/people/gordon-garz,Rechtsanwalt
https://www.whitecase.com/people/matthias-grigoleit,Rechtsanwalt
https://www.whitecase.com/people/stefan-haiplik,Rechtsanwalt
https://www.whitecase.com/people/thyl-hassler,Rechtsanwalt
https://www.whitecase.com/people/sven-hentschel,Rechtsanwalt
https://www.whitecase.com/people/jochen-hoerth,Rechtsanwalt
https://www.whitecase.com/people/felix-hopker,Rechtsanwalt
https://www.whitecase.com/people/florian-kleinschmit,Rechtsanwalt
https://www.whitecase.com/people/bela-knof,Rechtsanwalt
https://www.whitecase.com/people/alexander-lang,Rechtsanwalt
https://www.whitecase.com/people/astrid-lauterwein,Rechtsanwaltin
https://www.whitecase.com/people/marlene-maesch,Rechtsanwaltin
https://www.whitecase.com/people/lars-o-petersen,Rechtsanwalt
https://www.whitecase.com/people/sebastian-pitz,Rechtsanwalt
https://www.whitecase.com/people/daniel-rogits,"Solicitor, England and Wales"
https://www.whitecase.com/people/daniel-rogits,New York State Bar
https://www.whitecase.com/people/daniel-rogits,California State Bar
https://www.whitecase.com/people/daniel-rogits,Rechtsanwalt
https://www.whitecase.com/people/mathis-rust,Rechtsanwalt
https://www.whitecase.com/people/hans-georg-schulze,Rechtsanwalt
https://www.whitecase.com/people/daniel-schwartz,Insolvency Lawyer
https://www.whitecase.com/people/daniel-schwartz,Rechtsanwalt
https://www.whitecase.com/people/hugo-j-s-schwarz-leite,Rechtsanwalt
https://www.whitecase.com/people/julia-sitter,Rechtsanwaltin
https://www.whitecase.com/people/julia-sitter,"Notarin, Notarkammer Frankfurt am Main"
https://www.whitecase.com/people/dominik-stier,Rechtsanwalt
https://www.whitecase.com/people/sebastian-stutze,Labor Lawyer
https://www.whitecase.com/people/sebastian-stutze,Rechtsanwalt
https://www.whitecase.com/people/andreas-van-den-eikel,Rechtsanwalt
https://www.whitecase.com/people/martin-weber,Rechtsanwalt
https://www.whitecase.com/people/thilo-maximilian-wienke,Rechtsanwalt
https://www.whitecase.com/people/kathrin-ahting,Rechtsanwaltin
https://www.whitecase.com/people/alexander-born,"Rechtsanwalt, Higher Regional Court of Frankfurt am Main"
https://www.whitecase.com/people/alexander-born,Certified Public Accountant
https://www.whitecase.com/people/alexander-born,Tax Advisor
https://www.whitecase.com/people/alexander-born,"Rechtsanwalt, Regional Court of Frankfurt am Main"
https://www.whitecase.com/people/tim-brune,Certified Insolvency Lawyer
https://www.whitecase.com/people/tim-brune,Certified specialist in construction law and architectural law
https://www.whitecase.com/people/tim-brune,Rechtsanwalt
https://www.whitecase.com/people/anna-burghardt-kaufmann,"Attorney-at-Law, New York"
https://www.whitecase.com/people/anna-burghardt-kaufmann,Rechtsanwaltin
https://www.whitecase.com/people/ulrich-carlhoff,Rechtsanwalt
https://www.whitecase.com/people/j-ernst-degenhardt,Avocat au Barreau de Paris
https://www.whitecase.com/people/j-ernst-degenhardt,Solicitor of England and Wales
https://www.whitecase.com/people/j-ernst-degenhardt,Rechtsanwalt
https://www.whitecase.com/people/dirk-eisolt,Certified Public Accountant
https://www.whitecase.com/people/dirk-eisolt,Tax Advisor
https://www.whitecase.com/people/dirk-eisolt,Rechtsanwalt
https://www.whitecase.com/people/klaus-finkelnburg,Administrative Lawyer
https://www.whitecase.com/people/klaus-finkelnburg,Rechtsanwalt
https://www.whitecase.com/people/josef-grosse-honebrink,Certified Public Accountant
https://www.whitecase.com/people/josef-grosse-honebrink,Certified Tax Advisor
https://www.whitecase.com/people/corinne-hauss-lohde,Rechtsanwaltin
https://www.whitecase.com/people/axel-hellmann,Rechtsanwalt
https://www.whitecase.com/people/andreas-klein,Certified Specialist in Intellectual Property Law (Fachanwalt fur Gewerblichen Rechtsschutz)
https://www.whitecase.com/people/andreas-klein,Rechtsanwalt
https://www.whitecase.com/people/andreas-knebel,Tax Lawyer
https://www.whitecase.com/people/andreas-knebel,Tax Advisor
https://www.whitecase.com/people/andreas-knebel,Rechtsanwalt
https://www.whitecase.com/people/endrik-lettau,"Notar, Notarkammer Berlin"
https://www.whitecase.com/people/endrik-lettau,Rechtsanwalt
https://www.whitecase.com/people/endrik-lettau,"Attorney-at-Law, New York"
https://www.whitecase.com/people/carsten-losing,
https://www.whitecase.com/people/scott-c-maesch,Rechtsanwalt
https://www.whitecase.com/people/lucia-magelli,Rechtsanwaltin
https://www.whitecase.com/people/lucia-magelli,Avvocato
https://www.whitecase.com/people/ellen-meyer-sommer,Insolvency Lawyer
https://www.whitecase.com/people/ellen-meyer-sommer,Rechtsanwaltin
https://www.whitecase.com/people/barbara-mittelstaedt,Rechtsanwaltin
https://www.whitecase.com/people/henning-mordhorst,Insolvency Lawyer
https://www.whitecase.com/people/henning-mordhorst,Rechtsanwalt
https://www.whitecase.com/people/nicolas-rebel,Rechtsanwalt
https://www.whitecase.com/people/nicolas-rebel,Certified Insolvency Lawyer
https://www.whitecase.com/people/carsten-rodemann,Rechtsanwalt
https://www.whitecase.com/people/david-santoro,"Attorney-at-Law, New York"
https://www.whitecase.com/people/sascha-schmidt,Solicitor of England and Wales
https://www.whitecase.com/people/sascha-schmidt,Rechtsanwalt
https://www.whitecase.com/people/beate-treibmann,Rechtsanwaltin
https://www.whitecase.com/people/susanne-weiss-reichelt,Rechtsanwaltin
https://www.whitecase.com/people/guerkan-akbaba,Rechtsanwalt
https://www.whitecase.com/people/agmal-bahrami,Rechtsanwalt
https://www.whitecase.com/people/nicolas-bechtold,Rechtsanwalt
https://www.whitecase.com/people/swantje-behm,Rechtsanwaltin
https://www.whitecase.com/people/carola-boeckmann,Rechtsanwaltin
https://www.whitecase.com/people/mathias-bogusch,Rechtsanwalt
https://www.whitecase.com/people/alven-broschart,Rechtsanwalt
https://www.whitecase.com/people/kristin-bruggert,Rechtsanwaltin
https://www.whitecase.com/people/laura-buchholz,Rechtsanwaltin
https://www.whitecase.com/people/lisa-bar,Rechtsanwaltin
https://www.whitecase.com/people/cristina-caroppo,Rechtsanwalt
https://www.whitecase.com/people/yulia-chembulatova,Illinois State Bar
https://www.whitecase.com/people/viviane-cismak,Rechtsanwaltin
https://www.whitecase.com/people/maximilian-clasmeier,Rechtsanwalt
https://www.whitecase.com/people/christian-crohn,Rechtsanwalt
https://www.whitecase.com/people/sandra-dascenzo,Rechtsanwaltin
https://www.whitecase.com/people/anna-dold,Rechtsanwaltin
https://www.whitecase.com/people/tristan-eickholt,Rechtsanwalt
https://www.whitecase.com/people/bettina-enz,Rechtsanwaltin
https://www.whitecase.com/people/lukas-ernst,Rechtsanwalt
https://www.whitecase.com/people/natalia-filandrianou,New York State Bar
https://www.whitecase.com/people/markus-fischer,Rechtsanwalt
https://www.whitecase.com/people/nicolai-fischer,Rechtsanwalt
https://www.whitecase.com/people/till-forster,Rechtsanwalt
https://www.whitecase.com/people/florian-fraunhofer,Rechtsanwalt
https://www.whitecase.com/people/nico-frehse,Rechtsanwalt
https://www.whitecase.com/people/daniel-gillenkirch,Rechtsanwalt
https://www.whitecase.com/people/lukas-hackmann,Rechtsanwalt
https://www.whitecase.com/people/benedikt-happ,Rechtsanwalt
https://www.whitecase.com/people/mario-hein,Rechtsanwalt
https://www.whitecase.com/people/marcel-heinol,Rechtsanwalt
https://www.whitecase.com/people/laurent-hoff,Rechtsanwalt
https://www.whitecase.com/people/anna-marie-holzer,Rechtsanwaltin
https://www.whitecase.com/people/ann-marie-hovey,New York State Bar
https://www.whitecase.com/people/robin-jackson,Rechtsanwalt
https://www.whitecase.com/people/nane-jutting,Rechtsanwaltin
https://www.whitecase.com/people/lea-kaase,Rechtsanwalt
https://www.whitecase.com/people/lea-kaase,New York State Bar
https://www.whitecase.com/people/antonia-kapahnke,Rechtsanwaltin
https://www.whitecase.com/people/adele-juliane-kirschner,Rechtsanwaltin
https://www.whitecase.com/people/petra-kistner,Rechtsanwalt
https://www.whitecase.com/people/paul-kohlhaas,Rechtsanwalt
https://www.whitecase.com/people/lisa-kortmann,Rechtsanwalt
https://www.whitecase.com/people/alexander-kreibich,Rechtsanwalt
https://www.whitecase.com/people/moritz-kriegs,Rechtsanwalt
https://www.whitecase.com/people/philipp-b-kronenbitter,Rechtsanwalt
https://www.whitecase.com/people/arne-m-kramer,Rechtsanwalt
https://www.whitecase.com/people/carolin-kuehner,Rechtsanwalt
https://www.whitecase.com/people/dr-philipp-kynast,Rechtsanwalt
https://www.whitecase.com/people/jan-lampert,Rechtsanwalt
https://www.whitecase.com/people/stefan-laumeyer,Rechtsanwalt
https://www.whitecase.com/people/eojin-lie,Rechtsanwalt
https://www.whitecase.com/people/tina-liebscher,Rechtsanwaltin
https://www.whitecase.com/people/debbie-linde,Rechtsanwaltin
https://www.whitecase.com/people/louisa-arlette-maier-witt,Rechtsanwaltin
https://www.whitecase.com/people/claire-marie-mallad,Rechtsanwaltin
https://www.whitecase.com/people/johannes-martini,Rechtsanwalt
https://www.whitecase.com/people/patricia-mathas,Rechtsanwaltin
https://www.whitecase.com/people/sebastian-meinssen,Rechtsanwalt
https://www.whitecase.com/people/miriam-gyun-mie-meixner,Rechtsanwaltin
https://www.whitecase.com/people/merve-mert-sismangil,"Solicitor, England and Wales"
